product_id,product_url,product_title,product_rating,nbr_reviews_sales,current_price,discount_percentage,old_price
1384983571,https://www.etsy.com/fr/listing/1384983571/pochette-a-livre-de-poche-en-coton,"Pochette à livre de poche en coton imprimé, étui à livre, idée cadeau Noël, maîtresse...",4.9,940,,,
1660239916,https://www.etsy.com/fr/listing/1660239916/sac-fourre-tout-en-toile-personnalise,"Sac fourre-tout en toile personnalisé, sac fourre-tout de sport, fête des mères de la part de son fils, cadeaux tennis maman ours, club des mamans cool, sac fourre-tout cool maman maman",4.8,146,18.29,25.0,24.4
1742300251,https://www.etsy.com/fr/listing/1742300251/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Jardin floral,4.8,367,52.7,25.0,70.27
1765447296,https://www.etsy.com/fr/listing/1765447296/cabas-en-coton-matelasse-fait-main-cabas,Cabas en coton matelassé fait main : cabas imprimé tigre,4.7,143,24.61,25.0,32.82
4331802904,https://www.etsy.com/fr/listing/4331802904/sacs-de-cadeaux-en-toile-personnalises,Sacs de cadeaux en toile personnalisés : petits sacs de bienvenue de mariage personnalisés,4.8,1200,9.35,20.0,11.69
4393061302,https://www.etsy.com/fr/listing/4393061302/trousse-a-maquillage-a-rayures-pastel-et,"Trousse à maquillage à rayures pastel et monogramme, trousse de toilette personnalisée, trousse à cosmétiques brodée, cadeau de douche nuptiale, coquette pour la fête des mères",4.9,734,,,
4336020819,https://www.etsy.com/fr/listing/4336020819/petit-tote-bag-taille-enfant-brode,Petit Tote bag taille enfant brodé personnalisé tissus premium design Maison LaRoseDubois – Idée cadeau enfant – Taille 21X26cm,5.0,9000,10.5,30.0,15.0
1870547347,https://www.etsy.com/fr/listing/1870547347/sac-monogramme-caniche-a-rayures-pastel,"Sac monogramme caniche à rayures pastel, trousse de toilette personnalisée, trousse à cosmétiques brodée, cadeau de douche nuptiale, coquette de fête des mères",4.9,734,,,
1797161533,https://www.etsy.com/fr/listing/1797161533/lot-de-sacs-fourre-tout-en-dessin-anime,Lot de sacs fourre-tout en dessin animé au format PNG : 150 modèles pour impression par sublimation,4.9,94,2.55,75.0,10.21
4295135228,https://www.etsy.com/fr/listing/4295135228/lot-de-sacs-fourre-tout-droles-et,Lot de sacs fourre-tout drôles et sarcastiques au format PNG : 40 modèles uniques (téléchargement numérique),4.9,94,2.55,75.0,10.21
1684732283,https://www.etsy.com/fr/listing/1684732283/edgar-allen-poe-tote-bag-poetry-lover,Edgar Allen Poe Tote Bag Poetry Lover Gift dark academia cadeau livresque jardin de nuit citation littéraire fairycore gothique merch botanique livresque,4.9,586,12.49,25.0,16.65
1310984408,https://www.etsy.com/fr/listing/1310984408/sac-au-crochet-sac-carre-grand-mere-sac,"Sac au crochet, sac carré grand-mère, sac à main au crochet, sac fourre-tout au crochet, sac rétro, sac hippie, cadeau pour elle, sac bohème, style vintage, sac pour femme",4.8,2300,58.32,45.0,106.03
1892490146,https://www.etsy.com/fr/listing/1892490146/sac-cabas-xxl,Sac cabas XXL,5.0,44,,,
4298165731,https://www.etsy.com/fr/listing/4298165731/cabas-japonais-en-toile-de-coton-poisson,Cabas japonais en toile de coton poisson-globe fugu : art maritime,5.0,54,,,
4317746129,https://www.etsy.com/fr/listing/4317746129/sac-fourre-tout-personnalise-en,"Sac fourre-tout personnalisé en remerciement du professeur, cadeau de remerciement pour le professeur, sac cadeau personnalisé pour le professeur, cadeau nom du professeur, sac fourre-tout en toile pour le campus",4.7,273,2.13,50.0,4.28
4390734645,https://www.etsy.com/fr/listing/4390734645/sac-cabas-velours-tote-bag-rose-fushia,Sac cabas velours Tote bag rose fushia,4.8,157,46.75,15.0,55.0
1560376681,https://www.etsy.com/fr/listing/1560376681/choisissez-des-fourre-tout-heureux-o,CHOISISSEZ des fourre-tout heureux | (aidez le monde à mieux comprendre la santé mentale !) Sac | Soyez heureux fourre-tout | Sac entendu | Fourre-tout d’amour | Choisissez le sac heureux,4.8,547,4.92,35.0,7.57
1842163436,https://www.etsy.com/fr/listing/1842163436/lot-de-sacs-fourre-tout-droles-et,Lot de sacs fourre-tout drôles et sarcastiques au format PNG : 100 modèles pour impression par sublimation (téléchargement numérique),4.9,94,2.55,75.0,10.21
1876339890,https://www.etsy.com/fr/listing/1876339890/trousse-de-maquillage-rayee-a-monogramme,"Trousse de maquillage rayée à monogramme, Trousse de toilette personnalisée, Trousse à cosmétiques brodée, Cadeau de douche nuptiale, EVJF",4.9,734,18.59,50.0,37.18
1785871317,https://www.etsy.com/fr/listing/1785871317/cabas-personnalise-en-coton-sac-coton,"Cabas Personnalisé en coton, Sac coton , Sac fourre-tout",4.9,4900,12.66,15.0,14.9
4378879630,https://www.etsy.com/fr/listing/4378879630/pochette-brodee-pleine-de-merde-trousse,Pochette brodée pleine de merde - trousse de toilette en velours - trousse de toilette dorée - cadeaux beauté pour elle - cadeaux de voyage pour elle,4.9,734,20.02,50.0,40.04
1577344236,https://www.etsy.com/fr/listing/1577344236/sac-a-provisions-reversible-fait-main-en,"Sac à provisions réversible fait main en coton vert olive, sac fourre-tout, grand sac à provisions, sac fourre-tout matelassé, grand sac à fleurs, sac Kantha",4.9,1200,50.61,40.0,84.36
1823518806,https://www.etsy.com/fr/listing/1823518806/sac-shopping-100-coton-en-toile-sac-a,"Sac shopping 100 % coton en toile, sac à main porté épaule, sacs réutilisables",5.0,72,8.03,25.0,10.71
1708823395,https://www.etsy.com/fr/listing/1708823395/courroie-de-sac-a-main-pour-guitare,"Courroie de sac à main pour guitare noire et crème ou bleu marine, Sac à main de rechange minimaliste à rayures, Sac blanc doux réglable pour appareil photo",4.9,628,19.48,10.0,21.64
1771688022,https://www.etsy.com/fr/listing/1771688022/cabas-personnalise-en-coton-sac-fourre,"Cabas Personnalisé en coton, Sac fourre-tout, Cabas mariage, Cabas EVJF",4.9,4900,12.66,15.0,14.9
4358444573,https://www.etsy.com/fr/listing/4358444573/trippy-kawaii-mushroom-sac-a-provisions,"Trippy Kawaii Mushroom - Sac à provisions réutilisable écologique, Fourre-tout de voyage, Sac de week-end lavable en polyester, Sac de pique-nique de plage, 3 tailles",4.7,79,,,
1505208293,https://www.etsy.com/fr/listing/1505208293/patron-de-couture-de-sac-minimaliste-o,Patron de couture de sac minimaliste | Patron de couture pour sac à bandoulière pentagonal | 3 tailles | Patron de couture facile pour sac à main | Modèle de sac fourre-tout,4.8,2900,6.41,25.0,8.54
1674407089,https://www.etsy.com/fr/listing/1674407089/sac-fourre-tout-de-maman-de-golf-pour-la,"Sac fourre-tout de maman de golf pour la pratique du sport et les jeux, fête des mères et fils, golf personnalisé, sac personnalisé, cadeaux de golf pour femme, club des mamans cool",4.8,146,18.29,25.0,24.4
1412051297,https://www.etsy.com/fr/listing/1412051297/patron-de-couture-de-sac-fourre-tout-o,Patron de couture de sac fourre-tout | Sac cabas avec poche (PDF numérique),4.8,270,3.55,25.0,4.75
1860940821,https://www.etsy.com/fr/listing/1860940821/pochette-personnalisee-saint-valentin,Pochette personnalisée Saint-Valentin lèvres roses initiales - trousse de beauté en velours - trousse de toilette rose - cadeaux beauté pour elle - cadeaux de voyage pour elle,4.9,734,,,
4326331602,https://www.etsy.com/fr/listing/4326331602/tote-bag-rose-personnalise-sac-a,Tote bag rose personnalisé : sac à bandoulière en nylon brodé personnalisé,4.8,33,51.92,20.0,64.91
1753080128,https://www.etsy.com/fr/listing/1753080128/grand-sac-fourre-tout-a-monogramme-sac,"Grand sac fourre-tout à monogramme, sac fourre-tout bateau en toile personnalisé, sac de plage personnalisé, sac à langer personnalisé, sac pour animal de compagnie, sac de plage monogramme",5.0,768,,,
1404478340,https://www.etsy.com/fr/listing/1404478340/patron-de-couture-pdf-pour-sac-a-main-et,Patron de couture PDF pour sac à main et sac à fermeture éclair en allemand,4.8,2000,4.41,25.0,5.88
1776521097,https://www.etsy.com/fr/listing/1776521097/applique-boheme-marguerite-au-crochet,"Appliqué bohème marguerite au crochet : couture d'embellissement (2 pouces, 5 cm)",4.9,226,1.73,20.0,2.16
4325390150,https://www.etsy.com/fr/listing/4325390150/sac-fourre-tout-personnalise-pour,"Sac fourre-tout personnalisé pour professeur, cadeaux pour professeur, sac en jute pour professeur de maternelle, sac en toile, sac fourre-tout arc-en-ciel pour professeur, cadeau de sortie de l'école",4.9,35200,13.36,15.0,15.72
1789826783,https://www.etsy.com/fr/listing/1789826783/lot-de-sacs-fourre-tout-pere-noel-au,Lot de sacs fourre-tout Père Noël au format PNG : 32 modèles uniques (téléchargement numérique),4.8,906,2.55,75.0,10.21
1160187120,https://www.etsy.com/fr/listing/1160187120/tote-bag-en-coton-personnalisable-cadeau,"Tote Bag en Coton Personnalisable - Cadeau Unique, Éco-Friendly et Réutilisable, Modèle Cabas de la meilleure Grand-mère",4.9,16700,,,
4409095811,https://www.etsy.com/fr/listing/4409095811/cabas-en-toile-de-jouy-matelassee,Cabas en toile de Jouy matelassée,4.9,311,,,
1668164747,https://www.etsy.com/fr/listing/1668164747/crochet-crossbody-bag-pattern-feminine,"Crochet Crossbody Bag Pattern: Feminine Tote, Messenger Bag (DIGITAL PDF)",4.8,1500,,,
4347446806,https://www.etsy.com/fr/listing/4347446806/trousse-a-rayures-pastel-trousse-de,"Trousse à rayures pastel, trousse de toilette personnalisée, trousse zippée brodée personnalisée - trousse de maquillage - cadeau de baby shower",4.9,734,,,
1555170375,https://www.etsy.com/fr/listing/1555170375/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Oiseaux et fleurs jaunes,4.8,367,52.7,25.0,70.27
1608094569,https://www.etsy.com/fr/listing/1608094569/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Lady in Café,4.8,367,52.7,25.0,70.27
1555169999,https://www.etsy.com/fr/listing/1555169999/sac-de-week-end-fleuri-a-imprime-oiseaux,Sac de week-end fleuri à imprimé oiseaux : fourre-tout de voyage élégance européenne,4.8,367,52.7,25.0,70.27
1593928698,https://www.etsy.com/fr/listing/1593928698/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Oiseau chanteur printanier,4.8,367,52.7,25.0,70.27
1654043368,https://www.etsy.com/fr/listing/1654043368/maquette-de-sac-fourre-tout-en-toile,Maquette de sac fourre-tout en toile naturelle : modèle artistique (PNG),4.8,855,0.76,50.0,1.51
4402944908,https://www.etsy.com/fr/listing/4402944908/cadeau-noel-personnalise-nounou-cadeau,cadeau noël personnalisé nounou – Cadeau Noël enseignant – pot à biscuits prénom cadeau pour ATSEM – Cadeau mamie unique personnalisé,4.8,147,,,
4357083781,https://www.etsy.com/fr/listing/4357083781/boite-a-biscuits-personnalisepot-super,boîte à biscuits personnalisé/pot super nounou/pot à biscuits école/cadeau nounou/cadeau nounou personnalisé/merci nounou/cadeau noël nounou,4.8,147,,,
1674418233,https://www.etsy.com/fr/listing/1674418233/sac-fourre-tout-de-grand-mere-de,"Sac fourre-tout de grand-mère de football, sac fourre-tout personnalisé, cadeau grand-mère, cadeau personnalisé pour grand-mère, cadeaux Grammy, cadeaux football, sac fourre-tout de sport",4.8,146,18.29,25.0,24.4
1892487580,https://www.etsy.com/fr/listing/1892487580/sac-cabas-xxl,Sac cabas XXL,5.0,44,,,
4378882505,https://www.etsy.com/fr/listing/4378882505/pochette-brodee-rose-pleine-de-merde,Pochette brodée rose pleine de merde - Trousse de toilette en velours - Trousse de toilette dorée - Cadeaux beauté pour elle - Cadeaux voyage pour elle,4.9,734,20.02,50.0,40.04
1431982801,https://www.etsy.com/fr/listing/1431982801/sac-toile-de-coton-canvas-liberty-3,Sac toile de coton Canvas Liberty 3 tailles,5.0,278,,,
1540988202,https://www.etsy.com/fr/listing/1540988202/sac-week-end-oversize-art-nouveau-cabas,Sac week-end oversize Art nouveau : cabas Lady of Autumn bleu,4.8,367,52.7,25.0,70.27
1751143109,https://www.etsy.com/fr/listing/1751143109/ensemble-de-sacs-fourre-tout-droles-et,Ensemble de sacs fourre-tout drôles et sarcastiques au format PNG : 19 modèles uniques (téléchargement numérique),4.8,906,2.55,75.0,10.21
1674418683,https://www.etsy.com/fr/listing/1674418683/sac-fourre-tout-de-grand-mere-de-golf,"Sac fourre-tout de grand-mère de golf, sac fourre-tout personnalisé, cadeau grand-mère, cadeau personnalisé pour grand-mère, cadeaux Grammy, accessoires de golf, fourre-tout de sport",4.8,146,18.29,25.0,24.4
4358456321,https://www.etsy.com/fr/listing/4358456321/joli-ours-boba-sac-a-provisions,"Joli ours Boba - Sac à provisions réutilisable écologique, Fourre-tout de voyage, Sac de week-end en polyester lavable, Sac de pique-nique de plage, 3 tailles disponibles",4.7,79,,,
1870426432,https://www.etsy.com/fr/listing/1870426432/lot-de-30-sac-fourre-tout-drole-svg-lot,"Lot de 30 sac fourre-tout drôle SVG, lot de sac fourre-tout SVG, svg citation de sac fourre-tout, émotion bagages svg, svg de sac fourre-tout rétro, marché sac Svg, sac drôle",4.8,989,1.62,70.0,5.41
1879318247,https://www.etsy.com/fr/listing/1879318247/patron-de-couture-pdf-pour-sac-longueur,"Patron de couture PDF pour sac longueur d'onde, tutoriel de fabrication de sacs DIY, 2 tailles : petite et grande. Tutoriel vidéo YouTube fiable et adapté aux débutants.",4.9,68,8.88,25.0,11.84
1599777381,https://www.etsy.com/fr/listing/1599777381/trousse-de-voyage-personnalisee-a,"Trousse de voyage personnalisée à rayures nautiques, Trousse de toilette avec nom monogrammé fait main, Pochette personnalisée, Cadeau de organisation pour enfants, Trousse de maquillage sur le thème de la plage",4.9,734,,,
4334077743,https://www.etsy.com/fr/listing/4334077743/sac-fourre-tout-printify-maquette-de-sac,"Sac fourre-tout Printify, maquette de sac fourre-tout bohème, toile maquette de sac fourre-tout, maquette OAD113, maquette de sac Liberty, maquette Liberty OAD113, maquette de sac à provisions",5.0,197,2.03,55.0,4.51
1742299651,https://www.etsy.com/fr/listing/1742299651/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif carreaux siciliens,4.8,367,52.7,25.0,70.27
1608093553,https://www.etsy.com/fr/listing/1608093553/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Golden Universe,4.8,367,52.7,25.0,70.27
1674397287,https://www.etsy.com/fr/listing/1674397287/sac-fourre-tout-baseball-maman-pour,"Sac fourre-tout baseball maman pour entraînement sportif et jeux, maman de baseball, cadeaux de baseball, sac fourre-tout de sport, à l'époque de ma mère, club des mamans cool, sac personnalisé",4.8,146,18.29,25.0,24.4
1833393432,https://www.etsy.com/fr/listing/1833393432/lot-de-sacs-fourre-tout-droles-et,Lot de sacs fourre-tout drôles et sarcastiques au format PNG : 55 modèles uniques (téléchargement numérique),4.9,94,2.55,75.0,10.21
4340480902,https://www.etsy.com/fr/listing/4340480902/tote-bag-en-velours-cotele-femme-sac,"Tote bag en velours côtelé femme, sac tendance, sac pratique ""collection ÉCRU""",5.0,368,40.75,5.0,42.9
1247001742,https://www.etsy.com/fr/listing/1247001742/sac-cabas-en-liege-durable-portugais-en,Sac cabas en liège durable portugais en rouge cerise,4.9,38,82.59,25.0,110.12
4384108608,https://www.etsy.com/fr/listing/4384108608/sac-fourre-tout-avec-poches-patron-de,"Sac fourre-tout avec poches Patron de couture PDF : longues poignées, pour débutants, tutoriel illustré",4.8,113,2.02,25.0,2.7
977173148,https://www.etsy.com/fr/listing/977173148/probablement-en-retard-pour-quelque,Probablement en retard pour quelque chose Sac fourre-tout en coton léger Slogan drôle de nouveauté Don' Be tardy,4.9,12800,10.94,10.0,12.16
4309531109,https://www.etsy.com/fr/listing/4309531109/lingettes-et-protections-pour-bebe,"Lingettes et protections pour bébé Trousse à rayures pastel, trousse de toilette personnalisée, trousse zippée brodée personnalisée - trousse de maquillage - cadeau baby shower",4.9,734,18.59,50.0,37.18
1836380439,https://www.etsy.com/fr/listing/1836380439/sac-croissant-avec-ou-sans-volants,Sac Croissant avec ou sans volants / Crescent bag with ruffles - PDF patron / pattern - Tailles Moyenne et Large / Medium and Large sizes,4.9,179,,,
1608096837,https://www.etsy.com/fr/listing/1608096837/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Golden Universe,4.8,367,52.7,25.0,70.27
1608094391,https://www.etsy.com/fr/listing/1608094391/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Lady in Café,4.8,367,52.7,25.0,70.27
1742299719,https://www.etsy.com/fr/listing/1742299719/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif carreaux siciliens,4.8,367,52.7,25.0,70.27
1593928430,https://www.etsy.com/fr/listing/1593928430/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Oiseau chanteur printanier,4.8,367,52.7,25.0,70.27
4354671002,https://www.etsy.com/fr/listing/4354671002/lot-de-citations-de-droles-de-sacs,Lot de citations de drôles de sacs fourre-tout SVG : 50 modèles de bricolage (téléchargement numérique,4.8,48,1.29,55.0,2.86
1687318962,https://www.etsy.com/fr/listing/1687318962/ensemble-sac-fourre-tout-boheme,Ensemble sac fourre-tout bohème citations SVG PNG | Sac fourre-tout drôle énonciations Svg | Support Boutique Petit Svg| Sac de marché Svg | Entreprendre svg | Maman SVG | PNG drôle,4.8,1700,1.14,60.0,2.85
1660237026,https://www.etsy.com/fr/listing/1660237026/sac-fourre-tout-dance-mom-pour-la,"Sac fourre-tout Dance Mom pour la pratique du sport et les jeux, Dance Mom, À l'époque de ma petite fille, Club des mamans cool, Mère et fille, Sac fourre-tout en toile personnalisé",4.8,146,18.29,25.0,24.4
4379454993,https://www.etsy.com/fr/listing/4379454993/sac-fourre-tout-matelasse-pdf-patron-de,"Sac fourre-tout matelassé PDF Patron de couture : 3 tailles, sac à bandoulière, pour débutant, tutoriel illustré",4.8,113,2.02,25.0,2.7
1650516064,https://www.etsy.com/fr/listing/1650516064/trousse-a-maquillage-monogrammee-trousse,"Trousse à maquillage monogrammée, trousse à maquillage brodée, pochette de voyage pastel, cadeau pour elle, cadeau de douche nuptiale, trousse de toilette personnalisée",4.9,734,,,
1701346193,https://www.etsy.com/fr/listing/1701346193/patron-de-sac-carre-grand-mere-tournesol,Patron de sac carré grand-mère tournesol au crochet (Patron PDF),4.9,174,3.48,25.0,4.64
1694826882,https://www.etsy.com/fr/listing/1694826882/mini-sac-fourre-tout-party-swag-red,"Mini sac fourre-tout Party Swag Red Carpet | Sac cadeau de fête, gâterie, cadeau le plus vendu",4.9,195,7.3,25.0,9.74
1308593234,https://www.etsy.com/fr/listing/1308593234/sac-fourre-tout-en-forme-de-dragon,"Sac fourre-tout en forme de dragon : cadeau gothique pour bibliophile, cadeau RenFaire, fourre-tout pour foire de la Renaissance, best-seller du festival de la Renaissance",5.0,1800,,,
1540988596,https://www.etsy.com/fr/listing/1540988596/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Fleurs et papillons monarques,4.8,367,52.7,25.0,70.27
1684645182,https://www.etsy.com/fr/listing/1684645182/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Ceinture en chaîne,4.8,367,52.7,25.0,70.27
1698825173,https://www.etsy.com/fr/listing/1698825173/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Ferme française,4.8,367,52.7,25.0,70.27
1742300019,https://www.etsy.com/fr/listing/1742300019/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif carreaux siciliens,4.8,367,52.7,25.0,70.27
1856910640,https://www.etsy.com/fr/listing/1856910640/patron-de-couture-de-sac-a-main-en,Patron de couture de sac à main en patchwork matelassé : tutoriel DIY (Patron PDF),4.9,1000,,,
1604202031,https://www.etsy.com/fr/listing/1604202031/bundle-png-inspiration-boho-affirmations,"Bundle Png inspiration Boho, affirmations positives Svg, gentillesse Svg, toujours vous assez digne de ce nom Svg, citations florales svg",4.9,14200,2.16,50.0,4.33
4344356955,https://www.etsy.com/fr/listing/4344356955/tote-bag-solo-leveling-rank,Tote bag Solo Leveling Rank,5.0,6,,,
1794789341,https://www.etsy.com/fr/listing/1794789341/modele-facile-o-patron-de-couture-pour,Modèle facile | Patron de couture pour sac fourre-tout Button | Design froncé | 3 tailles (patron PDF) | Sac à bandoulière PDF Patron de couture | Couture pour débutants,4.8,2900,6.41,25.0,8.54
1700542749,https://www.etsy.com/fr/listing/1700542749/ensemble-svg-de-sac-fourre-tout-drole-o,Ensemble Svg de sac fourre-tout drôle | Sac fourre-tout citations Svg | Sac fourre-tout énonciations Svg | Sac fourre-tout png | Sac maman Svg | Sac de marché Svg | Fichiers de découpe pour Cricut,4.8,1200,1.08,60.0,2.71
1477348522,https://www.etsy.com/fr/listing/1477348522/jeans-livre-sac-fourre-tout-patron-de,Jeans livre sac fourre-tout patron de couture PDF imprimable téléchargement immédiat DIY taille unique,4.8,558,4.73,50.0,9.46
4371351000,https://www.etsy.com/fr/listing/4371351000/grande-pochette-pleine-de-merde-rentree,"Grande pochette pleine de merde, rentrée des classes, sacs pour enfants, trousse de toilette personnalisée, trousse à cosmétiques brodée",4.9,734,,,
1734943072,https://www.etsy.com/fr/listing/1734943072/lot-de-sacs-fourre-tout-droles-et,Lot de sacs fourre-tout drôles et sarcastiques en forme de vache au format PNG : 15 modèles uniques,4.8,906,2.55,75.0,10.21
1540989878,https://www.etsy.com/fr/listing/1540989878/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Oiseau rouge et fleurs,4.8,367,52.7,25.0,70.27
1742300319,https://www.etsy.com/fr/listing/1742300319/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Carreaux géométriques,4.8,367,52.7,25.0,70.27
1742300181,https://www.etsy.com/fr/listing/1742300181/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Carreaux géométriques,4.8,367,52.7,25.0,70.27
1742300409,https://www.etsy.com/fr/listing/1742300409/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Carreaux géométriques,4.8,367,52.7,25.0,70.27
1660230936,https://www.etsy.com/fr/listing/1660230936/sac-fourre-tout-pour-maman-de-basket,"Sac fourre-tout pour maman de basket-ball pour la pratique du sport et les jeux,Sac fourre-tout de sport,Cool Moms Club,Sac personnalisé,À l'époque des mamans de basket-ball, Fête des Mères de son fils",4.8,146,18.29,25.0,24.4
1894777493,https://www.etsy.com/fr/listing/1894777493/modele-de-sac-fourre-tout-au-crochet,"Modèle de sac fourre-tout au crochet classique : adapté aux débutants, personnalisable (téléchargement PDF)",4.9,119,2.91,10.0,3.24
1660235384,https://www.etsy.com/fr/listing/1660235384/sac-fourre-tout-footballeur-pour-la,"Sac fourre-tout footballeur pour la pratique du sport et le jeu,Sac fourre-tout en toile personnalisé,Football Mama,Cool Moms Club,Sac personnalisé,Fête des Mères",4.8,146,18.29,25.0,24.4
1776711644,https://www.etsy.com/fr/listing/1776711644/tote-bag-dhalloween-personnalise,Tote bag d'Halloween personnalisé : citrouilles fantômes,4.8,164,21.43,40.0,35.72
1800679161,https://www.etsy.com/fr/listing/1800679161/lot-de-sacs-fourre-tout-droles-et,Lot de sacs fourre-tout drôles et sarcastiques au format PNG : 32 modèles uniques (téléchargement numérique),4.9,94,2.55,75.0,10.21
1785877433,https://www.etsy.com/fr/listing/1785877433/cabas-personnalise-en-coton-sac-fourre,"Cabas Personnalisé en coton, Sac fourre-tout, Cabas mariage, Cabas EVJF",4.9,4900,12.66,15.0,14.9
1709822197,https://www.etsy.com/fr/listing/1709822197/sac-fourre-tout-matelasse-avec-poches,"Sac fourre-tout matelassé avec poches - Patron de couture PDF et tutoriel vidéo - Taille unique - Téléchargement immédiat - A4, A0, lettre US.",4.8,501,7.52,30.0,10.74
1608093731,https://www.etsy.com/fr/listing/1608093731/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Oiseau chanteur printanier,4.8,367,52.7,25.0,70.27
1762822888,https://www.etsy.com/fr/listing/1762822888/sac-fourre-tout-en-coton-matelasse-a,Sac fourre-tout en coton matelassé à imprimé floral : sac à bandoulière de voyage indien fait main,4.7,143,26.78,25.0,35.7
1597154525,https://www.etsy.com/fr/listing/1597154525/lot-de-maquettes-de-sacs-fourre-tout-de,Lot de maquettes de sacs fourre-tout de Noël : design du Nouvel An (téléchargement numérique),4.8,855,0.76,50.0,1.51
4367374817,https://www.etsy.com/fr/listing/4367374817/cabas-fourre-tout-de-plage-tutoriel-pdf,Cabas Fourre Tout de Plage Tutoriel PDF Facile,4.9,584,,,
1679476811,https://www.etsy.com/fr/listing/1679476811/sublimation-de-paques-nom-personnalise,"Sublimation de Pâques nom personnalisé lot d'animaux mignons Sublimation Tumbler t-shirts tasses modèles, impression de sac fourre-tout, conception de sublimation PNG",4.8,1600,2.14,50.0,4.28
1906672925,https://www.etsy.com/fr/listing/1906672925/sac-cabas-xxl,Sac cabas XXL,5.0,44,,,
1621770927,https://www.etsy.com/fr/listing/1621770927/maquette-de-sac-de-week-end-de-plage,Maquette de sac de week-end de plage : cabas avec poignée en corde (PNG),4.8,855,0.54,50.0,1.08
1476713361,https://www.etsy.com/fr/listing/1476713361/modele-de-sac-carre-grand-mere-au,Modèle de sac carré grand-mère au crochet : motif de prairie de fleurs (Modèle PDF),4.8,1000,,,
1771683760,https://www.etsy.com/fr/listing/1771683760/cabas-personnalise-en-coton-sac-fourre,"Cabas Personnalisé en coton, Sac fourre-tout, Cabas mariage, Cabas EVJF",4.9,4900,12.66,15.0,14.9
1668596173,https://www.etsy.com/fr/listing/1668596173/maquette-de-sac-fourre-tout-en-toile,Maquette de sac fourre-tout en toile : tissu blanc naturel (PNG),4.8,855,0.76,50.0,1.51
1742299781,https://www.etsy.com/fr/listing/1742299781/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif carreaux siciliens,4.8,367,52.7,25.0,70.27
1728113574,https://www.etsy.com/fr/listing/1728113574/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif carreaux siciliens,4.8,367,52.7,25.0,70.27
1684645490,https://www.etsy.com/fr/listing/1684645490/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif géométrique,4.8,367,52.7,25.0,70.27
1684645364,https://www.etsy.com/fr/listing/1684645364/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Ferme française,4.8,367,52.7,25.0,70.27
1867922933,https://www.etsy.com/fr/listing/1867922933/patron-de-couture-pour-sac-fourre-tout-a,Patron de couture pour sac fourre-tout à volants | Sac à bandoulière DIY adapté aux débutants (instructions PDF + vidéo),4.8,13,7.01,30.0,10.01
1762459240,https://www.etsy.com/fr/listing/1762459240/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, sacs Liberty noirs OAD113, maquette de sac par sublimation, maquette tropicale extérieure, modèle réel",5.0,18800,1.87,72.0,6.66
